"id","tipo","ncm","nacionalfederal","importadofederal","estadual","municipal","versao"
"2178","0","29052910","4.20","6.98","17.00","0.00","16.2.B"
"2179","0","29052990","4.20","6.98","17.00","0.00","16.2.B"
"2180","0","29053100","4.20","10.49","17.00","0.00","16.2.B"
"2181","0","29053200","4.20","10.49","17.00","0.00","16.2.B"
"2182","0","29053910","4.20","10.49","17.00","0.00","16.2.B"
"2183","0","29053920","4.20","10.49","17.00","0.00","16.2.B"
"2184","0","29053930","4.20","10.49","17.00","0.00","16.2.B"
"2185","0","29053990","4.20","6.98","17.00","0.00","16.2.B"
"2186","0","29054100","4.20","6.98","17.00","0.00","16.2.B"
"2187","0","29054200","4.20","6.98","17.00","0.00","16.2.B"
"2188","0","29054300","4.20","14.31","17.00","0.00","16.2.B"
"2189","0","29054400","4.20","14.31","17.00","0.00","16.2.B"
"2190","0","29054500","4.20","9.84","17.00","0.00","16.2.B"
"2191","0","29054900","4.20","6.98","17.00","0.00","16.2.B"
"2192","0","29055100","4.20","6.98","17.00","0.00","16.2.B"
"2193","0","29055910","4.20","6.98","17.00","0.00","16.2.B"
"2194","0","29055990","4.20","6.98","17.00","0.00","16.2.B"
"2195","0","29061100","4.20","10.49","17.00","0.00","16.2.B"
"2196","0","29061200","4.20","10.49","17.00","0.00","16.2.B"
"2197","0","29061300","4.20","6.98","17.00","0.00","16.2.B"
"2198","0","29061910","4.20","10.49","17.00","0.00","16.2.B"
"2199","0","29061920","4.20","6.98","17.00","0.00","16.2.B"
"2200","0","29061930","4.20","6.98","17.00","0.00","16.2.B"
"2201","0","29061940","4.20","6.98","17.00","0.00","16.2.B"
"2202","0","29061950","4.20","10.49","17.00","0.00","16.2.B"
"2203","0","29061990","4.20","6.98","17.00","0.00","16.2.B"
"2204","0","29062100","4.20","10.49","17.00","0.00","16.2.B"
"2205","0","29062910","4.20","6.98","17.00","0.00","16.2.B"
"2206","0","29062920","4.20","6.98","17.00","0.00","16.2.B"
"2207","0","29062990","4.20","6.98","17.00","0.00","16.2.B"
"2208","0","29071100","4.20","9.16","17.00","0.00","16.2.B"
"2209","0","29071200","4.20","6.98","17.00","0.00","16.2.B"
"2210","0","29071300","4.20","9.84","17.00","0.00","16.2.B"
"2211","0","29071510","4.20","6.98","17.00","0.00","16.2.B"
"2212","0","29071590","4.20","6.98","17.00","0.00","16.2.B"
"2213","0","29071910","4.20","6.98","17.00","0.00","16.2.B"
"2214","0","29071920","4.20","6.98","17.00","0.00","16.2.B"
"2215","0","29071930","4.20","6.98","17.00","0.00","16.2.B"
"2216","0","29071940","4.20","6.98","17.00","0.00","16.2.B"
"2217","0","29071990","4.20","6.98","17.00","0.00","16.2.B"
"2218","0","29072100","4.20","6.98","17.00","0.00","16.2.B"
"2219","0","29072200","4.20","6.98","17.00","0.00","16.2.B"
"2220","0","29072300","4.20","10.49","17.00","0.00","16.2.B"
"2221","0","29072900","4.20","6.98","17.00","0.00","16.2.B"
"2222","0","29081100","4.20","6.98","17.00","0.00","16.2.B"
"2223","0","29081911","4.20","6.98","17.00","0.00","16.2.B"
"2224","0","29081912","4.20","10.49","17.00","0.00","16.2.B"
"2225","0","29081913","4.20","6.98","17.00","0.00","16.2.B"
"2226","0","29081914","4.20","6.98","17.00","0.00","16.2.B"
"2227","0","29081915","4.20","6.98","17.00","0.00","16.2.B"
"2228","0","29081919","4.20","6.98","17.00","0.00","16.2.B"
"2229","0","29081921","4.20","6.98","17.00","0.00","16.2.B"
"2230","0","29081929","4.20","6.98","17.00","0.00","16.2.B"
"2231","0","29081990","4.20","6.98","17.00","0.00","16.2.B"
"2232","0","29089100","4.20","6.98","17.00","0.00","16.2.B"
"2233","0","29089200","4.20","6.98","17.00","0.00","16.2.B"
"2234","0","29089912","4.20","6.98","17.00","0.00","16.2.B"
"2235","0","29089913","4.20","6.98","17.00","0.00","16.2.B"
"2236","0","29089919","4.20","6.98","17.00","0.00","16.2.B"
"2237","0","29089921","4.20","11.11","17.00","0.00","16.2.B"
"2238","0","29089929","4.20","6.98","17.00","0.00","16.2.B"
"2239","0","29089930","4.20","10.49","17.00","0.00","16.2.B"
"2240","0","29089990","4.20","6.98","17.00","0.00","16.2.B"
"2241","0","29091100","4.20","10.49","17.00","0.00","16.2.B"
"2242","0","29091910","4.20","10.49","17.00","0.00","16.2.B"
"2243","0","29091990","4.20","11.11","17.00","0.00","16.2.B"
"2244","0","29092000","4.20","10.49","17.00","0.00","16.2.B"
"2245","0","29093011","4.20","10.49","17.00","0.00","16.2.B"
"2246","0","29093012","4.20","6.98","17.00","0.00","16.2.B"
"2247","0","29093013","4.20","10.49","17.00","0.00","16.2.B"
"2248","0","29093014","4.20","10.49","17.00","0.00","16.2.B"
"2249","0","29093019","4.20","6.98","17.00","0.00","16.2.B"
"2250","0","29093021","4.20","6.98","17.00","0.00","16.2.B"
"2251","0","29093029","4.20","6.98","17.00","0.00","16.2.B"
"2252","0","29094100","4.20","11.11","17.00","0.00","16.2.B"
"2253","0","29094310","4.20","11.11","17.00","0.00","16.2.B"
"2254","0","29094320","4.20","11.11","17.00","0.00","16.2.B"
"2255","0","29094411","4.20","11.11","17.00","0.00","16.2.B"
"2256","0","29094412","4.20","11.11","17.00","0.00","16.2.B"
"2257","0","29094413","4.20","6.98","17.00","0.00","16.2.B"
"2258","0","29094419","4.20","11.11","17.00","0.00","16.2.B"
"2259","0","29094421","4.20","11.11","17.00","0.00","16.2.B"
"2260","0","29094429","4.20","11.11","17.00","0.00","16.2.B"
"2261","0","29094910","4.20","6.98","17.00","0.00","16.2.B"
"2262","0","29094921","4.20","11.11","17.00","0.00","16.2.B"
"2263","0","29094922","4.20","11.11","17.00","0.00","16.2.B"
"2264","0","29094923","4.20","6.98","17.00","0.00","16.2.B"
"2265","0","29094924","4.20","11.11","17.00","0.00","16.2.B"
"2266","0","29094929","4.20","6.98","17.00","0.00","16.2.B"
"2267","0","29094931","4.20","11.11","17.00","0.00","16.2.B"
"2268","0","29094932","4.20","11.11","17.00","0.00","16.2.B"
"2269","0","29094939","4.20","6.98","17.00","0.00","16.2.B"
"2270","0","29094941","4.20","11.11","17.00","0.00","16.2.B"
"2271","0","29094949","4.20","6.98","17.00","0.00","16.2.B"
"2272","0","29094950","4.20","6.98","17.00","0.00","16.2.B"
"2273","0","29094990","4.20","6.98","17.00","0.00","16.2.B"
"2274","0","29095011","4.20","6.98","17.00","0.00","16.2.B"
"2275","0","29095012","4.20","6.98","17.00","0.00","16.2.B"
"2276","0","29095013","4.20","6.98","17.00","0.00","16.2.B"
"2277","0","29095019","4.20","6.98","17.00","0.00","16.2.B"
"2278","0","29095090","4.20","6.98","17.00","0.00","16.2.B"
"2279","0","29096011","4.20","6.98","17.00","0.00","16.2.B"
"2280","0","29096012","4.20","6.98","17.00","0.00","16.2.B"
"2281","0","29096013","4.20","6.98","17.00","0.00","16.2.B"
"2282","0","29096019","4.20","10.49","17.00","0.00","16.2.B"
"2283","0","29096020","4.20","10.49","17.00","0.00","16.2.B"
"2284","0","29101000","4.20","6.98","17.00","0.00","16.2.B"
"2285","0","29102000","4.20","6.98","17.00","0.00","16.2.B"
"2286","0","29103000","4.20","6.98","17.00","0.00","16.2.B"
"2287","0","29104000","4.20","6.98","17.00","0.00","16.2.B"
"2288","0","29109010","4.20","6.98","17.00","0.00","16.2.B"
"2289","0","29109030","4.20","6.98","17.00","0.00","16.2.B"
"2290","0","29109090","4.20","6.98","17.00","0.00","16.2.B"
"2291","0","29110010","4.20","6.98","17.00","0.00","16.2.B"
"2292","0","29110090","4.20","6.98","17.00","0.00","16.2.B"
"2293","0","29121100","4.20","10.49","17.00","0.00","16.2.B"
"2294","0","29121200","4.20","10.49","17.00","0.00","16.2.B"
"2295","0","29121911","4.20","6.98","17.00","0.00","16.2.B"
"2296","0","29121912","4.20","6.98","17.00","0.00","16.2.B"
"2297","0","29121919","4.20","6.98","17.00","0.00","16.2.B"
"2298","0","29121921","4.20","10.49","17.00","0.00","16.2.B"
"2299","0","29121922","4.20","10.49","17.00","0.00","16.2.B"
"2300","0","29121923","4.20","6.98","17.00","0.00","16.2.B"
"2301","0","29121929","4.20","6.98","17.00","0.00","16.2.B"
"2302","0","29121991","4.20","6.98","17.00","0.00","16.2.B"
"2303","0","29121999","4.20","6.98","17.00","0.00","16.2.B"
"2304","0","29122100","4.20","9.84","17.00","0.00","16.2.B"
"2305","0","29122910","4.20","6.98","17.00","0.00","16.2.B"
"2306","0","29122920","4.20","6.98","17.00","0.00","16.2.B"
"2307","0","29122990","4.20","6.98","17.00","0.00","16.2.B"
"2308","0","29124100","4.20","6.98","17.00","0.00","16.2.B"
"2309","0","29124200","4.20","6.98","17.00","0.00","16.2.B"
"2310","0","29124910","4.20","6.98","17.00","0.00","16.2.B"
"2311","0","29124920","4.20","6.98","17.00","0.00","16.2.B"
"2312","0","29124930","4.20","6.98","17.00","0.00","16.2.B"
"2313","0","29124941","4.20","6.98","17.00","0.00","16.2.B"
"2314","0","29124949","4.20","10.49","17.00","0.00","16.2.B"
"2315","0","29124990","4.20","6.98","17.00","0.00","16.2.B"
"2316","0","29125000","4.20","6.98","17.00","0.00","16.2.B"
"2317","0","29126000","4.20","6.98","17.00","0.00","16.2.B"
"2318","0","29130010","4.20","6.98","17.00","0.00","16.2.B"
"2319","0","29130090","4.20","6.98","17.00","0.00","16.2.B"
"2320","0","29141100","4.20","10.49","17.00","0.00","16.2.B"
"2321","0","29141200","4.20","10.49","17.00","0.00","16.2.B"
"2322","0","29141300","4.20","10.49","17.00","0.00","16.2.B"
"2323","0","29141910","4.20","6.98","17.00","0.00","16.2.B"
"2324","0","29141921","4.20","6.98","17.00","0.00","16.2.B"
"2325","0","29141922","4.20","6.98","17.00","0.00","16.2.B"
"2326","0","29141923","4.20","10.49","17.00","0.00","16.2.B"
"2327","0","29141929","4.20","10.49","17.00","0.00","16.2.B"
"2328","0","29141930","4.20","6.98","17.00","0.00","16.2.B"
"2329","0","29141940","4.20","6.98","17.00","0.00","16.2.B"
"2330","0","29141950","4.20","6.98","17.00","0.00","16.2.B"
"2331","0","29141990","4.20","10.49","17.00","0.00","16.2.B"
"2332","0","29142210","4.20","6.98","17.00","0.00","16.2.B"
"2333","0","29142220","4.20","6.98","17.00","0.00","16.2.B"
"2334","0","29142310","4.20","6.98","17.00","0.00","16.2.B"
"2335","0","29142320","4.20","6.98","17.00","0.00","16.2.B"
"2336","0","29142910","4.20","10.49","17.00","0.00","16.2.B"
"2337","0","29142920","4.20","6.98","17.00","0.00","16.2.B"
"2338","0","29142990","4.20","6.98","17.00","0.00","16.2.B"
"2339","0","29143100","4.20","6.98","17.00","0.00","16.2.B"
"2340","0","29143910","4.20","10.49","17.00","0.00","16.2.B"
"2341","0","29143990","4.20","6.98","17.00","0.00","16.2.B"
"2342","0","29144010","4.20","10.49","17.00","0.00","16.2.B"
"2343","0","29144091","4.20","6.98","17.00","0.00","16.2.B"
"2344","0","29144099","4.20","6.98","17.00","0.00","16.2.B"
"2345","0","29145010","4.20","6.98","17.00","0.00","16.2.B"
"2346","0","29145020","4.20","10.49","17.00","0.00","16.2.B"
"2347","0","29145090","4.20","6.98","17.00","0.00","16.2.B"
"2348","0","29146100","4.20","6.98","17.00","0.00","16.2.B"
"2349","0","29146910","4.20","6.98","17.00","0.00","16.2.B"
"2350","0","29146920","4.20","6.98","17.00","0.00","16.2.B"
"2351","0","29146990","4.20","6.98","17.00","0.00","16.2.B"
"2352","0","29147011","4.20","6.98","17.00","0.00","16.2.B"
"2353","0","29147019","4.20","6.98","17.00","0.00","16.2.B"
"2354","0","29147021","4.20","9.16","17.00","0.00","16.2.B"
"2355","0","29147022","4.20","10.49","17.00","0.00","16.2.B"
"2356","0","29147029","4.20","6.98","17.00","0.00","16.2.B"
"2357","0","29147090","4.20","6.98","17.00","0.00","16.2.B"
"2358","0","29151100","4.20","10.49","17.00","0.00","16.2.B"
"2359","0","29151210","4.20","10.49","17.00","0.00","16.2.B"
"2360","0","29151290","4.20","6.98","17.00","0.00","16.2.B"
"2361","0","29151310","4.20","10.49","17.00","0.00","16.2.B"
"2362","0","29151390","4.20","6.98","17.00","0.00","16.2.B"
"2363","0","29152100","4.20","6.98","17.00","0.00","16.2.B"
"2364","0","29152400","4.20","10.49","17.00","0.00","16.2.B"
"2365","0","29152910","4.20","10.49","17.00","0.00","16.2.B"
"2366","0","29152920","4.20","10.49","17.00","0.00","16.2.B"
"2367","0","29152990","4.20","10.49","17.00","0.00","16.2.B"
"2368","0","29153100","4.20","10.49","17.00","0.00","16.2.B"
"2369","0","29153200","4.20","6.98","17.00","0.00","16.2.B"
"2370","0","29153300","4.20","10.49","17.00","0.00","16.2.B"
"2371","0","29153600","4.20","10.49","17.00","0.00","16.2.B"
"2372","0","29153910","4.20","6.98","17.00","0.00","16.2.B"
"2373","0","29153921","4.20","10.49","17.00","0.00","16.2.B"
"2374","0","29153929","4.20","10.49","17.00","0.00","16.2.B"
"2375","0","29153931","4.20","6.98","17.00","0.00","16.2.B"
"2376","0","29153932","4.20","10.49","17.00","0.00","16.2.B"
"2377","0","29153939","4.20","10.49","17.00","0.00","16.2.B"
"2378","0","29153941","4.20","6.98","17.00","0.00","16.2.B"
"2379","0","29153942","4.20","6.98","17.00","0.00","16.2.B"
"2380","0","29153951","4.20","6.98","17.00","0.00","16.2.B"
"2381","0","29153952","4.20","6.98","17.00","0.00","16.2.B"
"2382","0","29153953","4.20","6.98","17.00","0.00","16.2.B"
"2383","0","29153954","4.20","6.98","17.00","0.00","16.2.B"
"2384","0","29153955","4.20","6.98","17.00","0.00","16.2.B"
"2385","0","29153961","4.20","6.98","17.00","0.00","16.2.B"
"2386","0","29153962","4.20","6.98","17.00","0.00","16.2.B"
"2387","0","29153963","4.20","6.98","17.00","0.00","16.2.B"
"2388","0","29153991","4.20","6.98","17.00","0.00","16.2.B"
"2389","0","29153992","4.20","6.98","17.00","0.00","16.2.B"
"2390","0","29153993","4.20","6.98","17.00","0.00","16.2.B"
"2391","0","29153994","4.20","6.98","17.00","0.00","16.2.B"
"2392","0","29153999","4.20","10.49","17.00","0.00","16.2.B"
"2393","0","29154010","4.20","10.49","17.00","0.00","16.2.B"
"2394","0","29154020","4.20","10.49","17.00","0.00","16.2.B"
"2395","0","29154090","4.20","6.98","17.00","0.00","16.2.B"
"2396","0","29155010","4.20","6.98","17.00","0.00","16.2.B"
"2397","0","29155020","4.20","10.49","17.00","0.00","16.2.B"
"2398","0","29155030","4.20","6.98","17.00","0.00","16.2.B"
"2399","0","29156011","4.20","6.98","17.00","0.00","16.2.B"
"2400","0","29156012","4.20","6.98","17.00","0.00","16.2.B"
"2401","0","29156019","4.20","6.98","17.00","0.00","16.2.B"
"2402","0","29156021","4.20","6.98","17.00","0.00","16.2.B"
"2403","0","29156029","4.20","6.98","17.00","0.00","16.2.B"
"2404","0","29157011","4.20","6.98","17.00","0.00","16.2.B"
"2405","0","29157019","4.20","10.49","17.00","0.00","16.2.B"
"2406","0","29157020","4.20","10.49","17.00","0.00","16.2.B"
"2407","0","29157031","4.20","10.49","17.00","0.00","16.2.B"
"2408","0","29157039","4.20","10.49","17.00","0.00","16.2.B"
"2409","0","29157040","4.20","10.49","17.00","0.00","16.2.B"
"2410","0","29159010","4.20","6.98","17.00","0.00","16.2.B"
"2411","0","29159021","4.20","10.49","17.00","0.00","16.2.B"
"2412","0","29159022","4.20","10.49","17.00","0.00","16.2.B"
"2413","0","29159023","4.20","6.98","17.00","0.00","16.2.B"
"2414","0","29159024","4.20","6.98","17.00","0.00","16.2.B"
"2415","0","29159029","4.20","10.49","17.00","0.00","16.2.B"
"2416","0","29159031","4.20","6.98","17.00","0.00","16.2.B"
"2417","0","29159032","4.20","6.98","17.00","0.00","16.2.B"
"2418","0","29159033","4.20","10.49","17.00","0.00","16.2.B"
"2419","0","29159039","4.20","6.98","17.00","0.00","16.2.B"
"2420","0","29159041","4.20","6.98","17.00","0.00","16.2.B"
"2421","0","29159042","4.20","10.49","17.00","0.00","16.2.B"
"2422","0","29159050","4.20","10.49","17.00","0.00","16.2.B"
"2423","0","29159060","4.20","10.49","17.00","0.00","16.2.B"
"2424","0","29159090","4.20","6.98","17.00","0.00","16.2.B"
"2425","0","29161110","4.20","9.84","17.00","0.00","16.2.B"
"2426","0","29161120","4.20","6.98","17.00","0.00","16.2.B"
"2427","0","29161210","4.20","10.49","17.00","0.00","16.2.B"
"2428","0","29161220","4.20","10.49","17.00","0.00","16.2.B"
"2429","0","29161230","4.20","10.49","17.00","0.00","16.2.B"
"2430","0","29161240","4.20","6.98","17.00","0.00","16.2.B"
"2431","0","29161290","4.20","6.98","17.00","0.00","16.2.B"
"2432","0","29161310","4.20","6.98","17.00","0.00","16.2.B"
"2433","0","29161320","4.20","6.98","17.00","0.00","16.2.B"
"2434","0","29161410","4.20","10.49","17.00","0.00","16.2.B"
"2435","0","29161420","4.20","10.49","17.00","0.00","16.2.B"
"2436","0","29161430","4.20","6.98","17.00","0.00","16.2.B"
"2437","0","29161490","4.20","6.98","17.00","0.00","16.2.B"
"2438","0","29161511","4.20","6.98","17.00","0.00","16.2.B"
"2439","0","29161519","4.20","10.49","17.00","0.00","16.2.B"
"2440","0","29161520","4.20","6.98","17.00","0.00","16.2.B"
"2441","0","29161600","4.20","6.98","17.00","0.00","16.2.B"
"2442","0","29161911","4.20","10.49","17.00","0.00","16.2.B"
"2443","0","29161919","4.20","6.98","17.00","0.00","16.2.B"
"2444","0","29161921","4.20","6.98","17.00","0.00","16.2.B"
"2445","0","29161922","4.20","6.98","17.00","0.00","16.2.B"
"2446","0","29161923","4.20","6.98","17.00","0.00","16.2.B"
"2447","0","29161929","4.20","6.98","17.00","0.00","16.2.B"
"2448","0","29161990","4.20","6.98","17.00","0.00","16.2.B"
"2449","0","29162011","4.20","6.98","17.00","0.00","16.2.B"
"2450","0","29162012","4.20","6.98","17.00","0.00","16.2.B"
"2451","0","29162013","4.20","6.98","17.00","0.00","16.2.B"
"2452","0","29162014","4.20","10.49","17.00","0.00","16.2.B"
"2453","0","29162015","4.20","6.98","17.00","0.00","16.2.B"
"2454","0","29162019","4.20","6.98","17.00","0.00","16.2.B"
"2455","0","29162090","4.20","6.98","17.00","0.00","16.2.B"
"2456","0","29163110","4.20","10.49","17.00","0.00","16.2.B"
"2457","0","29163121","4.20","10.49","17.00","0.00","16.2.B"
"2458","0","29163122","4.20","10.49","17.00","0.00","16.2.B"
"2459","0","29163129","4.20","6.98","17.00","0.00","16.2.B"
"2460","0","29163131","4.20","10.49","17.00","0.00","16.2.B"
"2461","0","29163132","4.20","10.49","17.00","0.00","16.2.B"
"2462","0","29163139","4.20","6.98","17.00","0.00","16.2.B"
"2463","0","29163210","4.20","10.49","17.00","0.00","16.2.B"
"2464","0","29163220","4.20","6.98","17.00","0.00","16.2.B"
"2465","0","29163400","4.20","6.98","17.00","0.00","16.2.B"
"2466","0","29163910","4.20","6.98","17.00","0.00","16.2.B"
"2467","0","29163920","4.20","6.98","17.00","0.00","16.2.B"
"2468","0","29163930","4.20","6.98","17.00","0.00","16.2.B"
"2469","0","29163940","4.20","10.49","17.00","0.00","16.2.B"
"2470","0","29163990","4.20","6.98","17.00","0.00","16.2.B"
"2471","0","29171110","4.20","7.08","17.00","0.00","16.2.B"
"2472","0","29171120","4.20","6.98","17.00","0.00","16.2.B"
"2473","0","29171210","4.20","9.84","17.00","0.00","16.2.B"
"2474","0","29171220","4.20","10.49","17.00","0.00","16.2.B"
"2475","0","29171310","4.20","6.98","17.00","0.00","16.2.B"
"2476","0","29171321","4.20","6.98","17.00","0.00","16.2.B"
"2477","0","29171322","4.20","10.49","17.00","0.00","16.2.B"
"2478","0","29171323","4.20","10.49","17.00","0.00","16.2.B"
"2479","0","29171329","4.20","6.98","17.00","0.00","16.2.B"
"2480","0","29171400","4.20","10.49","17.00","0.00","16.2.B"
"2481","0","29171910","4.20","10.49","17.00","0.00","16.2.B"
"2482","0","29171921","4.20","10.49","17.00","0.00","16.2.B"
"2483","0","29171922","4.20","10.49","17.00","0.00","16.2.B"
"2484","0","29171930","4.20","10.49","17.00","0.00","16.2.B"
"2485","0","29171990","4.20","6.98","17.00","0.00","16.2.B"
"2486","0","29172000","4.20","6.98","17.00","0.00","16.2.B"
"2487","0","29173200","4.20","10.49","17.00","0.00","16.2.B"
"2488","0","29173300","4.20","10.49","17.00","0.00","16.2.B"
"2489","0","29173400","4.20","10.49","17.00","0.00","16.2.B"
"2490","0","29173500","4.20","10.49","17.00","0.00","16.2.B"
"2491","0","29173600","4.20","10.49","17.00","0.00","16.2.B"
"2492","0","29173700","4.20","10.49","17.00","0.00","16.2.B"
"2493","0","29173911","4.20","6.98","17.00","0.00","16.2.B"
"2494","0","29173919","4.20","6.98","17.00","0.00","16.2.B"
"2495","0","29173920","4.20","10.49","17.00","0.00","16.2.B"
"2496","0","29173931","4.20","10.49","17.00","0.00","16.2.B"
"2497","0","29173939","4.20","6.98","17.00","0.00","16.2.B"
"2498","0","29173940","4.20","8.46","17.00","0.00","16.2.B"
"2499","0","29173950","4.20","6.98","17.00","0.00","16.2.B"
"2500","0","29173990","4.20","6.98","17.00","0.00","16.2.B"
"2501","0","29181100","4.20","10.49","17.00","0.00","16.2.B"
"2502","0","29181200","4.20","10.49","17.00","0.00","16.2.B"
"2503","0","29181310","4.20","10.49","17.00","0.00","16.2.B"
"2504","0","29181320","4.20","6.98","17.00","0.00","16.2.B"
"2505","0","29181400","4.20","10.49","17.00","0.00","16.2.B"
"2506","0","29181500","4.20","10.49","17.00","0.00","16.2.B"
"2507","0","29181610","4.20","10.49","17.00","0.00","16.2.B"
"2508","0","29181690","4.20","10.49","17.00","0.00","16.2.B"
"2509","0","29181800","4.20","6.98","17.00","0.00","16.2.B"
"2510","0","29181910","4.20","6.98","17.00","0.00","16.2.B"
"2511","0","29181921","4.20","6.98","17.00","0.00","16.2.B"
"2512","0","29181922","4.20","6.98","17.00","0.00","16.2.B"
"2513","0","29181929","4.20","10.49","17.00","0.00","16.2.B"
"2514","0","29181930","4.20","10.49","17.00","0.00","16.2.B"
"2515","0","29181941","4.20","6.98","17.00","0.00","16.2.B"
"2516","0","29181942","4.20","6.98","17.00","0.00","16.2.B"
"2517","0","29181943","4.20","6.98","17.00","0.00","16.2.B"
"2518","0","29181990","4.20","6.98","17.00","0.00","16.2.B"
"2519","0","29182110","4.20","10.49","17.00","0.00","16.2.B"
"2520","0","29182120","4.20","10.49","17.00","0.00","16.2.B"
"2521","0","29182211","4.20","10.49","17.00","0.00","16.2.B"
"2522","0","29182212","4.20","10.49","17.00","0.00","16.2.B"
"2523","0","29182219","4.20","6.98","17.00","0.00","16.2.B"
"2524","0","29182220","4.20","6.98","17.00","0.00","16.2.B"
"2525","0","29182300","4.20","10.49","17.00","0.00","16.2.B"
"2526","0","29182910","4.20","6.98","17.00","0.00","16.2.B"
"2527","0","29182921","4.20","6.98","17.00","0.00","16.2.B"
"2528","0","29182922","4.20","10.49","17.00","0.00","16.2.B"
"2529","0","29182923","4.20","10.49","17.00","0.00","16.2.B"
"2530","0","29182929","4.20","6.98","17.00","0.00","16.2.B"
"2531","0","29182930","4.20","6.98","17.00","0.00","16.2.B"
"2532","0","29182940","4.20","10.49","17.00","0.00","16.2.B"
"2533","0","29182950","4.20","10.49","17.00","0.00","16.2.B"
"2534","0","29182990","4.20","6.98","17.00","0.00","16.2.B"
"2535","0","29183010","4.20","6.98","17.00","0.00","16.2.B"
"2536","0","29183020","4.20","6.98","17.00","0.00","16.2.B"
"2537","0","29183031","4.20","6.98","17.00","0.00","16.2.B"
"2538","0","29183032","4.20","6.98","17.00","0.00","16.2.B"
"2539","0","29183033","4.20","11.11","17.00","0.00","16.2.B"
"2540","0","29183039","4.20","6.98","17.00","0.00","16.2.B"
"2541","0","29183040","4.20","6.98","17.00","0.00","16.2.B"
"2542","0","29183090","4.20","6.98","17.00","0.00","16.2.B"
"2543","0","29189100","4.20","6.98","17.00","0.00","16.2.B"
"2544","0","29189911","4.20","10.49","17.00","0.00","16.2.B"
"2545","0","29189912","4.20","11.11","17.00","0.00","16.2.B"
"2546","0","29189919","4.20","6.98","17.00","0.00","16.2.B"
"2547","0","29189921","4.20","10.49","17.00","0.00","16.2.B"
"2548","0","29189929","4.20","6.98","17.00","0.00","16.2.B"
"2549","0","29189930","4.20","6.98","17.00","0.00","16.2.B"
"2550","0","29189940","4.20","6.98","17.00","0.00","16.2.B"
"2551","0","29189950","4.20","6.98","17.00","0.00","16.2.B"
"2552","0","29189960","4.20","6.98","17.00","0.00","16.2.B"
"2553","0","29189991","4.20","6.98","17.00","0.00","16.2.B"
"2554","0","29189992","4.20","10.49","17.00","0.00","16.2.B"
"2555","0","29189993","4.20","10.49","17.00","0.00","16.2.B"
"2556","0","29189994","4.20","11.11","17.00","0.00","16.2.B"
"2557","0","29189999","4.20","6.98","17.00","0.00","16.2.B"
"2558","0","29191000","4.20","6.98","17.00","0.00","16.2.B"
"2559","0","29199010","4.20","6.98","17.00","0.00","16.2.B"
"2560","0","29199020","4.20","6.98","17.00","0.00","16.2.B"
"2561","0","29199030","4.20","9.84","17.00","0.00","16.2.B"
"2562","0","29199040","4.20","10.49","17.00","0.00","16.2.B"
"2563","0","29199050","4.20","10.49","17.00","0.00","16.2.B"
"2564","0","29199060","4.20","11.11","17.00","0.00","16.2.B"
"2565","0","29199090","4.20","6.98","17.00","0.00","16.2.B"
"2566","0","29201110","4.20","6.98","17.00","0.00","16.2.B"
"2567","0","29201120","4.20","6.98","17.00","0.00","16.2.B"
"2568","0","29201910","4.20","6.98","17.00","0.00","16.2.B"
"2569","0","29201920","4.20","6.98","17.00","0.00","16.2.B"
"2570","0","29201990","4.20","6.98","17.00","0.00","16.2.B"
"2571","0","29209013","4.20","10.49","17.00","0.00","16.2.B"
"2572","0","29209014","4.20","6.98","17.00","0.00","16.2.B"
"2573","0","29209015","4.20","10.49","17.00","0.00","16.2.B"
"2574","0","29209016","4.20","6.98","17.00","0.00","16.2.B"
"2575","0","29209017","4.20","10.49","17.00","0.00","16.2.B"
"2576","0","29209019","4.20","6.98","17.00","0.00","16.2.B"
"2577","0","29209021","4.20","10.49","17.00","0.00","16.2.B"
"2578","0","29209022","4.20","6.98","17.00","0.00","16.2.B"
"2579","0","29209029","4.20","6.98","17.00","0.00","16.2.B"
"2580","0","29209031","4.20","10.49","17.00","0.00","16.2.B"
"2581","0","29209032","4.20","10.49","17.00","0.00","16.2.B"
"2582","0","29209033","4.20","10.49","17.00","0.00","16.2.B"
"2583","0","29209039","4.20","6.98","17.00","0.00","16.2.B"
"2584","0","29209041","4.20","10.49","17.00","0.00","16.2.B"
"2585","0","29209042","4.20","10.49","17.00","0.00","16.2.B"
"2586","0","29209049","4.20","6.98","17.00","0.00","16.2.B"
"2587","0","29209051","4.20","10.49","17.00","0.00","16.2.B"
"2588","0","29209059","4.20","6.98","17.00","0.00","16.2.B"
"2589","0","29209061","4.20","6.98","17.00","0.00","16.2.B"
"2590","0","29209062","4.20","6.98","17.00","0.00","16.2.B"
"2591","0","29209063","4.20","6.98","17.00","0.00","16.2.B"
"2592","0","29209064","4.20","6.98","17.00","0.00","16.2.B"
"2593","0","29209069","4.20","6.98","17.00","0.00","16.2.B"
"2594","0","29209090","4.20","6.98","17.00","0.00","16.2.B"
"2595","0","29211111","4.20","10.49","17.00","0.00","16.2.B"
"2596","0","29211112","4.20","6.98","17.00","0.00","16.2.B"
"2597","0","29211121","4.20","10.49","17.00","0.00","16.2.B"
"2598","0","29211122","4.20","10.49","17.00","0.00","16.2.B"
"2599","0","29211123","4.20","10.49","17.00","0.00","16.2.B"
"2600","0","29211129","4.20","6.98","17.00","0.00","16.2.B"
